BATCH_SIZE,CPU_PERC,RUN,TIME
2,0.0,0,10.110446691513062
2,0.0,1,9.893416404724121
2,0.0,2,9.764546632766724
2,0.1,0,9.315204381942749
2,0.1,1,9.224842548370361
2,0.1,2,9.356613874435425
2,0.2,0,8.695021867752075
2,0.2,1,8.726047992706299
2,0.2,2,8.707545757293701
2,0.30000000000000004,0,8.154353141784668
2,0.30000000000000004,1,8.144272089004517
2,0.30000000000000004,2,8.164298295974731
2,0.4,0,7.573396682739258
2,0.4,1,7.622588872909546
2,0.4,2,7.531306028366089
2,0.5,0,6.97266411781311
2,0.5,1,7.0736589431762695
2,0.5,2,6.983357906341553
2,0.6000000000000001,0,8.169166803359985
2,0.6000000000000001,1,8.219236135482788
2,0.6000000000000001,2,8.280006170272827
2,0.7000000000000001,0,9.524884223937988
2,0.7000000000000001,1,9.506913185119629
2,0.7000000000000001,2,9.469592809677124
2,0.8,0,10.772434711456299
2,0.8,1,10.944611310958862
2,0.8,2,10.751639366149902
2,0.9,0,12.047815084457397
2,0.9,1,12.108640670776367
2,0.9,2,11.75532341003418
2,1.0,0,12.8673734664917
2,1.0,1,12.815894842147827
2,1.0,2,12.60664415359497
4,0.0,0,5.180844068527222
4,0.0,1,5.157221078872681
4,0.0,2,5.169686794281006
4,0.1,0,5.107450723648071
4,0.1,1,5.060494661331177
4,0.1,2,5.108502149581909
4,0.2,0,5.002857685089111
4,0.2,1,4.937415599822998
4,0.2,2,5.022935390472412
4,0.30000000000000004,0,4.7748613357543945
4,0.30000000000000004,1,4.769415855407715
4,0.30000000000000004,2,4.755712509155273
4,0.4,0,4.6188318729400635
4,0.4,1,4.6137855052948
4,0.4,2,4.674938440322876
4,0.5,0,4.770568132400513
4,0.5,1,4.725066661834717
4,0.5,2,4.736069440841675
4,0.6000000000000001,0,5.470413446426392
4,0.6000000000000001,1,5.507847309112549
4,0.6000000000000001,2,5.486422777175903
4,0.7000000000000001,0,6.242979526519775
4,0.7000000000000001,1,6.25234317779541
4,0.7000000000000001,2,6.253559350967407
4,0.8,0,7.012356758117676
4,0.8,1,7.00743842124939
4,0.8,2,7.052725553512573
4,0.9,0,7.771954298019409
4,0.9,1,7.788099050521851
4,0.9,2,7.789804935455322
4,1.0,0,8.380876064300537
4,1.0,1,8.546042203903198
4,1.0,2,8.489837169647217
