BATCH_SIZE,CPU_PERC,RUN,TIME
2,0.0,0,9.762906312942505
2,0.0,1,9.078504800796509
2,0.0,2,9.141062259674072
2,0.1,0,8.365652561187744
2,0.1,1,8.512137413024902
2,0.1,2,8.408884525299072
2,0.2,0,8.10732889175415
2,0.2,1,7.5917065143585205
2,0.2,2,7.770456314086914
2,0.30000000000000004,0,6.921004772186279
2,0.30000000000000004,1,7.114648818969727
2,0.30000000000000004,2,6.9099531173706055
2,0.4,0,6.259783983230591
2,0.4,1,6.261781454086304
2,0.4,2,6.32813835144043
2,0.5,0,5.513256311416626
2,0.5,1,5.4402759075164795
2,0.5,2,5.362350940704346
2,0.6000000000000001,0,5.724626302719116
2,0.6000000000000001,1,5.705023765563965
2,0.6000000000000001,2,5.679785251617432
2,0.7000000000000001,0,6.411783695220947
2,0.7000000000000001,1,6.390125751495361
2,0.7000000000000001,2,6.40992546081543
2,0.8,0,7.160069942474365
2,0.8,1,7.170803785324097
2,0.8,2,7.229576587677002
2,0.9,0,7.929353713989258
2,0.9,1,7.931907653808594
2,0.9,2,7.941748142242432
2,1.0,0,8.68637228012085
2,1.0,1,8.65497088432312
2,1.0,2,8.67393684387207
4,0.0,0,5.147279500961304
4,0.0,1,5.157809019088745
4,0.0,2,5.14713716506958
4,0.1,0,5.026537656784058
4,0.1,1,5.030303239822388
4,0.1,2,5.393692970275879
4,0.2,0,4.881575584411621
4,0.2,1,4.910058259963989
4,0.2,2,4.91040563583374
4,0.30000000000000004,0,4.7296953201293945
4,0.30000000000000004,1,4.755306243896484
4,0.30000000000000004,2,4.742953538894653
4,0.4,0,4.588650226593018
4,0.4,1,4.608844757080078
4,0.4,2,4.670760631561279
4,0.5,0,4.553684949874878
4,0.5,1,4.587425470352173
4,0.5,2,4.588057994842529
4,0.6000000000000001,0,5.279358148574829
4,0.6000000000000001,1,5.278809547424316
4,0.6000000000000001,2,5.2334675788879395
4,0.7000000000000001,0,5.911937475204468
4,0.7000000000000001,1,5.918879985809326
4,0.7000000000000001,2,5.908780813217163
4,0.8,0,6.781300067901611
4,0.8,1,6.590993165969849
4,0.8,2,6.5911009311676025
4,0.9,0,7.275571346282959
4,0.9,1,7.158503293991089
4,0.9,2,7.0730555057525635
4,1.0,0,7.7779059410095215
4,1.0,1,7.773602485656738
4,1.0,2,7.760598659515381
