BATCH_SIZE,CPU_PERC,RUN,TIME
1,0.0,0,17.810154914855957
1,0.0,1,17.717665910720825
1,0.0,2,17.896358728408813
1,0.1,0,16.14195466041565
1,0.1,1,16.07762861251831
1,0.1,2,16.001638174057007
1,0.2,0,14.393479347229004
1,0.2,1,14.30009651184082
1,0.2,2,14.375368118286133
1,0.30000000000000004,0,12.713226795196533
1,0.30000000000000004,1,12.822726011276245
1,0.30000000000000004,2,12.774212121963501
1,0.4,0,11.048727035522461
1,0.4,1,10.92901873588562
1,0.4,2,10.942234992980957
1,0.5,0,9.158080816268921
1,0.5,1,9.222822666168213
1,0.5,2,9.286938428878784
1,0.6000000000000001,0,11.159124851226807
1,0.6000000000000001,1,11.027629137039185
1,0.6000000000000001,2,11.003828048706055
1,0.7000000000000001,0,13.039907932281494
1,0.7000000000000001,1,12.948551893234253
1,0.7000000000000001,2,13.039405584335327
1,0.8,0,14.818711996078491
1,0.8,1,14.690985202789307
1,0.8,2,15.073023796081543
1,0.9,0,16.93504500389099
1,0.9,1,16.39025902748108
1,0.9,2,16.784565687179565
1,1.0,0,20.104832649230957
1,1.0,1,18.894200801849365
1,1.0,2,19.309513807296753
2,0.0,0,10.066152095794678
2,0.0,1,9.195077419281006
2,0.0,2,9.233983039855957
2,0.1,0,8.513292789459229
2,0.1,1,8.517058372497559
2,0.1,2,8.492581844329834
2,0.2,0,7.851642608642578
2,0.2,1,7.7438273429870605
2,0.2,2,7.7743260860443115
2,0.30000000000000004,0,6.943005561828613
2,0.30000000000000004,1,7.078175067901611
2,0.30000000000000004,2,7.127421140670776
2,0.4,0,6.341506004333496
2,0.4,1,6.274559736251831
2,0.4,2,6.269086599349976
2,0.5,0,5.5360424518585205
2,0.5,1,5.658905029296875
2,0.5,2,5.6285669803619385
2,0.6000000000000001,0,5.756581783294678
2,0.6000000000000001,1,5.761260509490967
2,0.6000000000000001,2,5.791840076446533
2,0.7000000000000001,0,6.528944969177246
2,0.7000000000000001,1,6.559505224227905
2,0.7000000000000001,2,6.558729648590088
2,0.8,0,7.326290607452393
2,0.8,1,7.375311374664307
2,0.8,2,7.359098196029663
2,0.9,0,8.097100973129272
2,0.9,1,8.107438802719116
2,0.9,2,8.093586921691895
2,1.0,0,8.890851974487305
2,1.0,1,8.88981580734253
2,1.0,2,8.894434452056885
4,0.0,0,5.155049085617065
4,0.0,1,5.14211630821228
4,0.0,2,5.13641619682312
4,0.1,0,5.068689823150635
4,0.1,1,5.054338216781616
4,0.1,2,5.069477081298828
4,0.2,0,4.888043403625488
4,0.2,1,4.9360949993133545
4,0.2,2,4.939879417419434
4,0.30000000000000004,0,4.855210542678833
4,0.30000000000000004,1,4.783643960952759
4,0.30000000000000004,2,4.756400108337402
4,0.4,0,4.655526876449585
4,0.4,1,4.722706317901611
4,0.4,2,4.6104395389556885
4,0.5,0,4.630652904510498
4,0.5,1,4.616440534591675
4,0.5,2,4.627169132232666
4,0.6000000000000001,0,5.226154088973999
4,0.6000000000000001,1,5.310771703720093
4,0.6000000000000001,2,5.206292152404785
4,0.7000000000000001,0,5.885328531265259
4,0.7000000000000001,1,5.9264702796936035
4,0.7000000000000001,2,5.909027338027954
4,0.8,0,6.562612533569336
4,0.8,1,6.570891857147217
4,0.8,2,6.579997301101685
4,0.9,0,7.32159686088562
4,0.9,1,7.276014089584351
4,0.9,2,7.24085807800293
4,1.0,0,7.937054872512817
4,1.0,1,7.972491502761841
4,1.0,2,7.961632490158081
8,0.0,0,3.009413003921509
8,0.0,1,3.11635160446167
8,0.0,2,3.143580913543701
8,0.1,0,3.4364471435546875
8,0.1,1,3.3789727687835693
8,0.1,2,3.4221956729888916
8,0.2,0,3.6214020252227783
8,0.2,1,3.538337469100952
8,0.2,2,3.5733354091644287
8,0.30000000000000004,0,3.697235107421875
8,0.30000000000000004,1,3.748358726501465
8,0.30000000000000004,2,3.869176149368286
8,0.4,0,4.114784240722656
8,0.4,1,4.11550498008728
8,0.4,2,4.153470516204834
8,0.5,0,4.9958531856536865
8,0.5,1,4.969852685928345
8,0.5,2,4.993561744689941
8,0.6000000000000001,0,5.815007448196411
8,0.6000000000000001,1,5.801670551300049
8,0.6000000000000001,2,5.843976736068726
8,0.7000000000000001,0,6.694391489028931
8,0.7000000000000001,1,6.6768434047698975
8,0.7000000000000001,2,6.671612024307251
8,0.8,0,7.531364679336548
8,0.8,1,7.539652585983276
8,0.8,2,7.56076717376709
8,0.9,0,8.4043607711792
8,0.9,1,8.380816221237183
8,0.9,2,8.375346422195435
8,1.0,0,9.131141424179077
8,1.0,1,9.114019632339478
8,1.0,2,9.096269607543945
16,0.0,0,1.8216502666473389
16,0.0,1,2.3028650283813477
16,0.0,2,1.8275988101959229
16,0.1,0,2.4880990982055664
16,0.1,1,2.4828522205352783
16,0.1,2,2.479407787322998
16,0.2,0,3.0565147399902344
16,0.2,1,3.0456607341766357
16,0.2,2,3.081254005432129
16,0.30000000000000004,0,3.5009350776672363
16,0.30000000000000004,1,3.530963659286499
16,0.30000000000000004,2,3.5055947303771973
16,0.4,0,4.158694744110107
16,0.4,1,4.165677785873413
16,0.4,2,4.175619125366211
16,0.5,0,5.00238561630249
16,0.5,1,4.979006290435791
16,0.5,2,5.027260065078735
16,0.6000000000000001,0,5.835433721542358
16,0.6000000000000001,1,5.8253819942474365
16,0.6000000000000001,2,5.862096786499023
16,0.7000000000000001,0,6.678775072097778
16,0.7000000000000001,1,6.6886560916900635
16,0.7000000000000001,2,6.6623992919921875
16,0.8,0,7.521681547164917
16,0.8,1,7.523312568664551
16,0.8,2,7.527691602706909
16,0.9,0,8.350714206695557
16,0.9,1,8.34546446800232
