BATCH_SIZE,CPU_PERC,RUN,TIME
1,0.0,0,18.575565099716187
1,0.0,1,18.586967706680298
1,0.0,2,18.666244745254517
1,0.1,0,17.695610761642456
1,0.1,1,17.31365442276001
1,0.1,2,17.220412015914917
1,0.2,0,15.527449607849121
1,0.2,1,15.530467987060547
1,0.2,2,15.560011863708496
1,0.30000000000000004,0,13.931671142578125
1,0.30000000000000004,1,13.822441101074219
1,0.30000000000000004,2,13.787452936172485
1,0.4,0,11.958449602127075
1,0.4,1,12.151511192321777
1,0.4,2,12.10953426361084
1,0.5,0,11.474876642227173
1,0.5,1,10.983032941818237
1,0.5,2,11.232163906097412
1,0.6000000000000001,0,13.50853443145752
1,0.6000000000000001,1,14.217766284942627
1,0.6000000000000001,2,13.947535037994385
1,0.7000000000000001,0,15.698167562484741
1,0.7000000000000001,1,16.53951358795166
1,0.7000000000000001,2,16.4768283367157
1,0.8,0,18.905073404312134
1,0.8,1,17.627105951309204
1,0.8,2,18.33712649345398
1,0.9,0,19.987950801849365
1,0.9,1,22.2304048538208
1,0.9,2,19.309640884399414
1,1.0,0,24.340144395828247
1,1.0,1,24.39303421974182
1,1.0,2,24.144359588623047
2,0.0,0,10.359191179275513
2,0.0,1,9.789023637771606
2,0.0,2,9.84277057647705
2,0.1,0,9.386791229248047
2,0.1,1,9.288207054138184
2,0.1,2,9.244324445724487
2,0.2,0,8.572915077209473
2,0.2,1,8.558992147445679
2,0.2,2,8.555944919586182
2,0.30000000000000004,0,7.9862141609191895
2,0.30000000000000004,1,8.009100914001465
2,0.30000000000000004,2,8.106697797775269
2,0.4,0,7.2704854011535645
2,0.4,1,7.223470449447632
2,0.4,2,7.284209251403809
2,0.5,0,7.1824421882629395
2,0.5,1,7.188689231872559
2,0.5,2,7.169541835784912
2,0.6000000000000001,0,8.383672714233398
2,0.6000000000000001,1,8.368161916732788
2,0.6000000000000001,2,8.419753313064575
2,0.7000000000000001,0,9.600051641464233
2,0.7000000000000001,1,9.706645250320435
2,0.7000000000000001,2,9.686676740646362
2,0.8,0,10.948628902435303
2,0.8,1,11.057207107543945
2,0.8,2,10.838340520858765
2,0.9,0,12.311248064041138
2,0.9,1,12.210236549377441
2,0.9,2,12.305208206176758
2,1.0,0,13.216922044754028
2,1.0,1,13.264838218688965
2,1.0,2,13.710896492004395
4,0.0,0,5.1713879108428955
