BATCH_SIZE,CPU_PERC,RUN,TIME
1,0.0,0,19.05581760406494
1,0.0,1,18.47022247314453
1,0.0,2,18.448578357696533
1,0.01,0,18.889163732528687
1,0.01,1,18.708073616027832
1,0.01,2,18.967764139175415
1,0.02,0,18.5207839012146
1,0.02,1,18.74838376045227
1,0.02,2,18.535683155059814
1,0.03,0,18.45459818840027
1,0.03,1,18.785918951034546
1,0.03,2,18.599220991134644
1,0.04,0,18.11109685897827
1,0.04,1,18.341387271881104
1,0.04,2,18.78533124923706
1,0.05,0,18.110135316848755
1,0.05,1,18.31522822380066
1,0.05,2,18.22904372215271
1,0.06,0,18.03937315940857
1,0.06,1,18.01305317878723
1,0.06,2,17.880473375320435
1,0.07,0,17.85732102394104
1,0.07,1,17.66597819328308
1,0.07,2,17.82528853416443
1,0.08,0,17.444549798965454
1,0.08,1,17.811423540115356
1,0.08,2,17.603598833084106
1,0.09,0,17.395756483078003
1,0.09,1,17.291701793670654
1,0.09,2,17.54049825668335
1,0.1,0,17.186046838760376
1,0.1,1,17.34480857849121
1,0.1,2,17.284054040908813
2,0.0,0,10.152250289916992
2,0.0,1,10.531581163406372
2,0.0,2,9.992504119873047
2,0.01,0,10.521827220916748
2,0.01,1,10.636706352233887
2,0.01,2,10.541358947753906
2,0.02,0,10.50199842453003
2,0.02,1,10.44736361503601
2,0.02,2,10.47522258758545
2,0.03,0,10.351511240005493
2,0.03,1,10.41982889175415
2,0.03,2,10.357712030410767
2,0.04,0,10.362269639968872
2,0.04,1,10.306263446807861
2,0.04,2,10.318660974502563
2,0.05,0,11.385621070861816
2,0.05,1,10.267259120941162
2,0.05,2,10.199331998825073
2,0.06,0,10.132840394973755
2,0.06,1,10.097672462463379
2,0.06,2,10.243093967437744
2,0.07,0,10.022550106048584
2,0.07,1,10.084522008895874
2,0.07,2,10.148100852966309
2,0.08,0,10.035649299621582
2,0.08,1,9.980732679367065
2,0.08,2,10.017630577087402
2,0.09,0,9.947839975357056
2,0.09,1,9.931209802627563
2,0.09,2,9.909349203109741
2,0.1,0,9.883939504623413
2,0.1,1,9.878280639648438
2,0.1,2,9.816300392150879
4,0.0,0,5.6559836864471436
4,0.0,1,5.672758340835571
4,0.0,2,5.674255132675171
4,0.01,0,6.172060966491699
4,0.01,1,6.17061710357666
4,0.01,2,6.207875728607178
4,0.02,0,6.133854389190674
4,0.02,1,6.218983173370361
4,0.02,2,6.153409957885742
4,0.03,0,6.167558431625366
4,0.03,1,6.158434867858887
4,0.03,2,6.174368619918823
4,0.04,0,6.166605472564697
4,0.04,1,6.207439184188843
4,0.04,2,6.129551410675049
4,0.05,0,6.188883543014526
4,0.05,1,6.12500262260437
4,0.05,2,6.1819164752960205
4,0.06,0,6.168820858001709
4,0.06,1,6.127231121063232
4,0.06,2,6.101887464523315
4,0.07,0,6.102139949798584
4,0.07,1,6.085407257080078
4,0.07,2,6.086730480194092
4,0.08,0,6.088195085525513
4,0.08,1,6.09392523765564
4,0.08,2,6.04300856590271
4,0.09,0,6.075325012207031
4,0.09,1,6.132664203643799
4,0.09,2,6.106038570404053
4,0.1,0,6.0765368938446045
4,0.1,1,5.954909086227417
4,0.1,2,6.020383596420288
8,0.0,0,4.2135796546936035
8,0.0,1,3.699120283126831
8,0.0,2,3.753180980682373
8,0.01,0,4.3201751708984375
8,0.01,1,4.394918441772461
8,0.01,2,4.31500768661499
8,0.02,0,4.351367235183716
8,0.02,1,4.336879730224609
8,0.02,2,4.377911329269409
8,0.03,0,4.361361265182495
8,0.03,1,4.381854772567749
8,0.03,2,4.4453511238098145
8,0.04,0,4.387682199478149
8,0.04,1,4.352595806121826
8,0.04,2,4.382537126541138
8,0.05,0,4.391892671585083
8,0.05,1,4.335603713989258
8,0.05,2,4.3094401359558105
8,0.06,0,4.4160637855529785
8,0.06,1,4.327229261398315
8,0.06,2,4.378385782241821
8,0.07,0,4.442473649978638
8,0.07,1,4.48602819442749
8,0.07,2,4.378338098526001
8,0.08,0,4.4049296379089355
8,0.08,1,4.403463363647461
8,0.08,2,4.392936944961548
8,0.09,0,4.4144673347473145
8,0.09,1,4.459280490875244
8,0.09,2,4.413841485977173
8,0.1,0,4.4755284786224365
8,0.1,1,4.379514694213867
8,0.1,2,4.43139910697937
16,0.0,0,2.924375534057617
16,0.0,1,2.7581605911254883
16,0.0,2,2.4790360927581787
16,0.01,0,3.14967942237854
16,0.01,1,3.072930335998535
16,0.01,2,3.1342711448669434
16,0.02,0,3.0818328857421875
16,0.02,1,3.2104451656341553
16,0.02,2,3.196498155593872
16,0.03,0,3.61661958694458
16,0.03,1,3.2452216148376465
16,0.03,2,3.204359769821167
16,0.04,0,3.232816696166992
16,0.04,1,3.2175421714782715
16,0.04,2,3.2120163440704346
16,0.05,0,3.2503669261932373
16,0.05,1,3.299598455429077
16,0.05,2,3.2411582469940186
16,0.06,0,3.2656984329223633
16,0.06,1,3.260971784591675
16,0.06,2,3.2165818214416504
16,0.07,0,3.2630209922790527
16,0.07,1,3.2915563583374023
16,0.07,2,3.3424503803253174
16,0.08,0,3.2996418476104736
16,0.08,1,3.3219096660614014
